1051,666,3,89,0
1052,2222,3,89,0
1059,110,3,90,0
1054,411,4,89,0
1055,454,4,89,0
1056,1013,4,89,0
1057,103,3,90,0
1060,215,3,90,0
1061,230,3,90,0
1062,308,3,90,0
1063,666,3,90,0
1064,2222,3,90,0
1141,103,3,103,0
1066,411,4,90,0
1067,454,4,90,0
1068,1013,4,90,0
1069,103,3,91,0
1070,107,3,91,0
1071,110,3,91,0
1072,215,3,91,0
1073,230,3,91,0
1074,308,3,91,0
1075,666,3,91,0
1076,2222,3,91,0
1142,107,3,103,0
1078,411,4,91,0
1079,454,4,91,0
1080,1013,4,91,0
1081,103,3,92,0
1082,107,3,92,0
1083,110,3,92,0
1084,215,3,92,0
1085,230,3,92,0
1086,308,3,92,0
1087,666,3,92,0
1088,2222,3,92,0
1143,110,3,103,0
1090,411,4,92,0
1091,454,4,92,0
1092,1013,4,92,0
1105,103,3,94,0
1106,107,3,94,0
1107,110,3,94,0
1108,215,3,94,0
1109,230,3,94,0
1110,308,3,94,0
1111,666,3,94,0
1112,2222,3,94,0
1144,215,3,103,0
1114,411,4,94,0
1115,454,4,94,0
1116,1013,4,94,0
1145,230,3,103,0
1146,308,3,103,0
1147,666,3,103,0
1148,2222,3,103,0
1149,224,4,103,1
1150,411,4,103,0
1151,454,4,103,0
1152,1013,4,103,0
1173,103,3,123,0
1174,107,3,123,0
1175,110,3,123,0
1176,215,3,123,0
1177,230,3,123,0
1178,308,3,123,0
1179,666,3,123,0
1180,2222,3,123,0
1221,103,3,127,0
1182,411,4,123,0
1183,454,4,123,0
1184,1013,4,123,0
1185,103,3,124,0
1186,107,3,124,0
1187,110,3,124,0
1188,215,3,124,0
1189,230,3,124,0
1190,308,3,124,0
1191,666,3,124,0
1192,2222,3,124,0
1222,107,3,127,0
1194,411,4,124,0
1195,454,4,124,0
1196,1013,4,124,0
1197,103,3,125,0
1198,107,3,125,0
1199,110,3,125,0
1200,215,3,125,0
1201,230,3,125,0
1202,308,3,125,0
1203,666,3,125,0
1204,2222,3,125,0
1205,224,4,125,1
1206,411,4,125,0
1207,454,4,125,0
1208,1013,4,125,0
1223,110,3,127,0
1224,215,3,127,0
1225,230,3,127,0
1226,308,3,127,0
1227,666,3,127,0
1228,2222,3,127,0
1230,411,4,127,0
1231,454,4,127,0
1232,1013,4,127,0
