2437,Jozef,Klucovsky,67,M,421914154918
2438,Tomas,Diveky,85,M,421933994895
2439,Frantisek,Kanis,74,M,421961537548
2440,Adrian,Prochazka,35,M,421959712701
2441,Robert,Hoferica,62,M,421919602296
2442,Martin,Vongrej,10,M,421979804723
2443,Peter,Krempasky,40,M,421994821322
2444,Lubomir,Staffen,46,M,421992063388
2445,Peter,Velky,78,M,421967332419
2446,Peter,Janura,17,M,421991507213
2447,Maria,Bizonova,41,F,421940794766
2448,Martin,Varmus,46,M,421957305900
2449,Andrej,Culak,22,M,421919096133
2450,Milan,Lenko,26,M,421943917989
2451,Martin,Kapusnak,84,M,421981335089
2452,Andrej,Mikula,36,M,421972703260
2453,Roman,Pucek,53,M,421943585791
2454,Pavol,Schmogner,47,M,421911980325
2455,Dusan,Petras,19,M,421927309483
2456,Ivan,Radobicky,47,M,421914742288
2457,Vladimir,Hanout,85,M,421965344539
2458,Radovan,Procivnak,25,M,421966746390
2459,Ivana,Peterova,44,F,421932304789
2460,Martin,Bielek,56,M,421952339850
2461,Pavol,Karch,68,M,421952706271
2462,Martin,Hvizdak,55,M,421999845959
2463,Lubomir,Marcibal,55,M,421998837950
2464,Norbert,Cesnek,84,M,421948340196
2465,Martin,Prilinsky,35,M,421957591288
2466,Gabriel,Krizek,87,M,421980733983
2467,Slavomir,Kubica,17,M,421968349615
2468,Lubomir,Madar,57,M,421999251086
2469,Stanislav,Chlebik,5,M,421935844957
2470,Slavek,Mecir,7,M,421937874130
2471,Michal,Piacek,18,M,421979189690
2472,Jozef,Melicher,60,M,421911144774
2473,Peter,Lopejsky,43,M,421918312313
2474,Vladimir,Homola,20,M,421957815166
2475,Maria,Celesova,44,F,421944645443
2476,Michal,Kosan,23,M,421931487644
2477,Tibor,Meciar,64,M,421977136054
2478,Andrea,Mandakova,53,F,421967274253
2479,Juraj,Pluhar,42,M,421987564267
2480,Blazej,Mladsik,24,M,421985949930
2481,Peter,Balaz,86,M,421976150222
2482,Miroslava,Vrabcova,15,F,421936083839
2483,Duc,Kolarik,49,M,421931358073
2484,Vladimir,Veres,19,M,421975222699
2485,Vlastimil,Cvespr,66,M,421928767756
2486,Marian,Petru,65,M,421913486589
2487,Jan,Mondek,29,M,421928394430
2488,Iveta,Cabanikova,85,F,421937440199
2489,Lukas,Misecka,87,M,421965409792
2490,Ladislav,Kostra,73,M,421992640309
2491,Lubos,Molnar,57,M,421924432808
2492,Martin,Bily,46,M,421937897154
2493,Milan,Lamos,50,M,421922091993
2494,Katarina,Madericova,40,F,421936718913
2495,Mario,Darivcak,29,M,421985305339
2496,Jozef,Makovic,8,M,421981546036
2497,Jozef,Kobolka,7,M,421956936427
2498,Marian,Podkopcan,53,M,421994817392
2499,Kamila,Kapustkova,14,F,421932028482
2500,Milan,Zavacky,79,M,421990963868
2501,Daniel,Binka,20,M,421939888323
2502,Milan,Chovanec,55,M,421985132716
2503,Igor,Samaj,16,M,421933897488
2504,Martin,Benicky,62,M,421943129979
2505,Jozef,Gahura,43,M,421932084977
2506,Peter,Etrich,39,M,421934252872
2507,Zuzana,Kozokova,55,F,421993654677
2508,Ladislav,Petruf,27,M,421976528480
2509,Silvia,Tulejova,10,F,421978228791
2510,Tomas,Kovac,57,M,421969453098
2511,Anton,Furinda,67,M,421923395091
2512,Laura,Hrda,81,F,421914150107
2513,Robert,Majtan,37,M,421987961191
2514,Adam,Varnai,4,M,421954588850
2515,Frantisek,Obdrlik,71,M,421990692948
2516,Anna,Surinova,44,F,421925657147
2517,Milan,Riska,30,M,421945315653
2518,Zdenko,Miseje,81,M,421983962556
2519,Peter,Gabco,79,M,421970877329
2520,Martin,Smondrk,33,M,421955863395
2521,Iveta,Saskova,70,F,421917010024
2522,Michal,Hostak,70,M,421955817309
2523,Jozef,Ondak,13,M,421928976441
2524,Vojtech,Bartak,51,M,421939977327
2525,Patricia,Gresova,43,F,421920712705
2526,Miroslav,Koci,44,M,421957240265
2527,Dusan,Podhradsky,65,M,421949526428
2528,Vaclav,Keracik,47,M,421967610768
2529,Jaroslav,Kavalek,69,M,421916175683
2530,Martin,Uhrin,55,M,421998513864
2531,Tibor,Sikula,12,M,421967736179
2532,Iva,Reptisova,80,F,421966705380
2533,Milos,Strigac,18,M,421940777061
2534,Lubos,Nanae,55,M,421962312180
2535,Rudolf,Jancuska,82,M,421962613043
2536,Katarina,Marakova,39,F,421938741964
2537,Michal,Pudis,51,M,421940589015
2538,Tomas,Hudcek,15,M,421958197476
2539,Pavol,Hauptvogl,43,M,421970416252
2540,Jakub,Furjel,72,M,421961240976
2541,Ivan,Sitavanc,32,M,421921400329
2542,Michal,Adamica,7,M,421948768541
2543,Ondrej,Gloncak,77,M,421913556900
2544,Jiri,Nemeth,35,M,421916629262
2545,Martin,Vargovcik,73,M,421936591904
2546,Martin,Sotak,38,M,421961103591
2547,Tomas,Pollak,86,M,421911973335
2548,Martin,Zitto,77,M,421939789442
2549,Martin,Duncko,31,M,421935325196
2550,Lukas,Nejedly,19,M,421982137761
2551,Tomas,Sevcik,38,M,421995535626
2552,Le,Kuchar,74,M,421990254323
2553,Martin,Miklovec,33,M,421912881947
2554,Michal,Siman,24,M,421932210027
2555,Ladislav,Sandrik,41,M,421912053248
2556,Tomas,Cepe,60,M,421962938631
2557,Eduard,Velka,10,M,421922107159
2558,Martin,Hammerle,77,M,421985284965
2559,Jaroslav,Milo,19,M,421926856677
2560,Jan,Samik,22,M,421974638185
2561,Gabriela,Luknarova,5,F,421935483547
2562,Michal,Vazan,64,M,421911287287
2563,Martin,Taragel,18,M,421929073112
2564,Martina,Drestova,25,F,421927479824
2565,Vladimir,Cuntala,23,M,421990579627
2566,Jan,Konar,60,M,421970422691
2567,Jitka,Kulikova,30,F,421986629780
2568,Peter,Bednar,84,M,421954201579
2569,Michal,Kucera,15,M,421995596185
2570,Tomas,Supica,24,M,421984142509
2571,Peter,Cikkel,27,M,421982024327
2572,Jaroslav,Bauer,59,M,421913455000
2573,Ladislav,Ruman,84,M,421931534802
2574,Jan,Kosc,67,M,421980142010
2575,Oliver,Copak,64,M,421960916435
2576,Peter,Horvath,53,M,421983390857
2577,Michal,Ciel,19,M,421910392097
2578,Boris,Stuchly,10,M,421994439321
2579,Jan,Hlavac,38,M,421927765523
2580,Miroslava,Rohonova,70,F,421938668794
2581,Vladimir,Blaho,60,M,421986960879
2582,Zuzana,Purdekova,13,F,421929042150
2583,Lubos,Maniak,31,M,421920501870
2584,Zuzana,Machynova,13,F,421977461331
2585,Stefan,Richter,75,M,421994525813
2586,Monika,Luljakova,49,F,421995231457
2587,Michal,Jantacka,50,M,421978567493
2588,Vladimir,Mendel,25,M,421915123352
2589,Dasa,Kralova,43,F,421967618190
1598,Martin,Herchel,77,M,421991481045
1599,Jozef,Dlugos,45,M,421917570719
1600,Andrea,Jaseckova,33,F,421945459112
1601,Martin,Kvassay,29,M,421979433156
1602,Michaela,Fedorcakova,66,F,421989206344
1603,Michal,Elias,27,M,421912217242
1604,Ladislav,Pastrnak,60,M,421961123909
1605,Viera,Pechova,39,F,421918719632
1606,Miroslav,Ferenc,15,M,421953909486
1607,Eugenia,Dzurova,81,F,421927293139
1608,Juraj,Cerven,38,M,421988048162
1609,Dusan,Hlad,67,M,421920517362
1610,Martin,Fuchs,72,M,421942612265
1611,Juraj,Sladecek,21,M,421988938085
1612,Jozef,Budvesel,15,M,421956515926
1613,Jan,Babej,18,M,421963626703
1614,Miroslav,Ziacek,16,M,421930097740
1615,Jozef,Balak,48,M,421969102885
1616,Milan,Rakyta,51,M,421944055102
1617,David,Slabej,69,M,421952586090
1618,Stanislav,Gmitter,81,M,421984099873
1619,Marcel,Matecek,41,M,421987015138
1620,Eva,Minarovsky,13,M,421925577364
1621,Martin,Dinzik,65,M,421913778571
1622,Vladimir,Szabo,31,M,421993472047
1623,Maria,Melnicakova,57,F,421920734599
1624,Jan,Polacek,41,M,421960782663
1625,Zuzana,Zackova,56,F,421945835060
1626,Pavla,Canova,45,F,421945296238
1627,Milan,Sopoliga,61,M,421972102506
1628,Roman,Vescicik,16,M,421963759424
1629,Tomas,Cech,49,M,421945235211
1630,Lukas,Doubravsky,19,M,421990587281
1631,Jan,Meszaros,6,M,421913980256
1632,Dominik,Bednar,64,M,421983646861
1633,Patrik,Juramik,81,M,421953159176
1634,Marek,Sinovsky,58,M,421958517129
1635,Katarina,Laginova,27,F,421966824653
1636,Janka,Sedlakova,74,F,421935941638
1637,Ladislav,Piroh,22,M,421931116068
1638,Michal,Kovacik,66,M,421994891122
1639,Lubica,Krsakova,51,F,421973121505
1640,Peter,Komandera,6,M,421948931486
1641,Miroslav,Kocian,48,M,421995713203
1642,Peter,Tisliar,70,M,421979624417
1643,Milan,Handzus,42,M,421939143699
1644,Martin,Hajtol,33,M,421996055191
1645,Katarina,Vanglova,24,F,421949517159
1646,Marek,Cermak,51,M,421983199265
1647,Rashid Kassim,Neurocny,73,M,421927622537
1648,Katarina,Unokova,33,F,421977626148
1649,Karol,Gabor,56,M,421992862777
1650,Tomas,Majerik,49,M,421980923008
1651,Jozef,Stompf,35,M,421951008887
1652,Jan,Poliak,31,M,421951175987
1653,Bohuslav,Brejcak,18,M,421913676170
1654,Peter,Kozlovsky,12,M,421915907932
1655,Petr,Tamas,70,M,421959109930
1656,Michal,Berzak,81,M,421925433686
1657,Peter,Lastik,22,M,421986078381
1658,Branislav,Javor,85,M,421992843079
1659,Pavol,Vida,73,M,421980282048
1660,Matej,Janoska,84,M,421953293119
1661,Miroslav,Dzivak,31,M,421986729803
1662,Peter,Mokry,84,M,421951683891
1663,Michal,Ondrik,12,M,421911815082
1664,Vladimir,Spacil,58,M,421957108142
1665,Zuzana,Mojcherova,40,F,421965062186
1666,Dominik,Stefanek,45,M,421942657112
1667,Robert,Skorna,85,M,421927447193
1668,Lubos,Bohacik,36,M,421982848542
1669,Radoslav,Richter,79,M,421965196971
1670,Michal,Piecka,9,M,421983755974
1671,Juraj,Herko,53,M,421957962739
1672,Martin,Belan,28,M,421964282733
1673,Ondrej,Babin,61,M,421935895895
1674,Lubomir,Chlebnican,79,M,421931185439
1675,Rastislav,Peska,43,M,421969324194
1676,Miroslav,Cepek,85,M,421986831175
1677,Elena,Simakova,78,F,421950530013
1678,Frantisek,Korcek,41,M,421988954674
1679,Lenka,Paverova,70,F,421941057125
1680,Igor,Macko,22,M,421924174350
1681,Peter,Krivy,5,M,421999093842
1682,Zuzana,Palusova,6,F,421913926414
1683,Martin,Matus,44,M,421971220891
1684,Henrieta,Kruzlicova,63,F,421988174609
1685,Zdenko,Rocha Veloso,28,M,421957488047
1686,Michal,Skoda,73,M,421981074541
1687,Pavel,Ciljak,56,M,421985931213
1688,Stanislav,Kysely,13,M,421947879285
1689,Pavol,Kovalcik,53,M,421979535808
1690,Martin,Zombek,10,M,421919995023
1691,Peter,Marton,68,M,421974399531
1692,Stanislav,Klima,49,M,421991363023
1693,Milos,Hudek,61,M,421952984467
1694,Michal,Tepala,59,M,421957796078
1695,Slavomir,Gutten,61,M,421914034266
1696,Martin,Podhradsky,84,M,421990178940
1697,Milan,Chlepko,25,M,421977446682
1698,Andrea,Veselovska,38,F,421943152205
1699,Sebastian,Kamas,66,M,421911392889
1700,Pavol,Cervenak,13,M,421937414543
1701,Vladimir,Ziak,56,M,421924729457
1702,Michal,Serdel,37,M,421999914344
1703,Lukas,Dluhy,57,M,421966631381
1704,Ivan,Hudek,27,M,421965028578
1705,Ivan,Hanulay,39,M,421939738506
1706,Josef,Gogola,74,M,421980810624
1707,Eva,Hrustincova,26,F,421924415570
1708,Ludmila,Durisova,6,F,421947928270
1709,Ladislav,Jezek,50,M,421982154470
1710,Dalibor,Dibak,51,M,421982927990
1711,Andrej,Lucka,14,M,421968328513
1712,Peter,Maruzan,24,M,421918012373
1713,Jiri,Kozar,87,M,421915715889
1714,Matej,Danko,27,M,421967353295
1715,Andrej,Van Quyet,58,M,421952887695
1716,Jozef,Andruska,55,M,421914634040
1717,Stefan,Jancura,67,M,421978375127
1718,Viliam,Gyurov,64,M,421957530971
1719,Peter,Fundarek,68,M,421991781906
1720,Michal,Segla,89,M,421942214058
1721,Eva,Krsiakova,52,F,421973532809
1722,Ivana,Salplachtova,64,F,421956535640
1723,Lubomir,Snahnican,82,M,421987357458
1724,Peter,Bereznanin,50,M,421994510715
1725,Andrea,Urbankova,64,F,421979376248
1726,Martin,Halus,24,M,421962948790
1727,Rastislav,Slivka,23,M,421975663216
1728,Zaneta,Nociarova,83,F,421979121647
1729,Miroslav,Sedlak,27,M,421959019514
1730,Juraj,Jenej,19,M,421985489911
1731,Jakub,Stach,8,M,421971124321
1732,Vladimir,Babela,44,M,421964548681
1733,Kamila,Kobrova,74,F,421912441254
1734,Tatiana,Pavlusova,38,F,421976430470
1735,Slavka,Daniskova,46,F,421974469128
1736,Jozef,Mucha,41,M,421986401486
1737,Matej,Oros,77,M,421924494138
1738,Tatiana,Kucerova,66,F,421957059156
1739,Iveta,Hudakova,66,F,421986076699
1740,Ivana,Matejcikova,74,F,421993981598
1741,Jozef,Jancik,34,M,421997952163
1742,Vladimir,Vagac,66,M,421993685410
1743,Vladimir,Kozel,34,M,421951457530
1744,Daniel,Cut,51,M,421960500525
1745,Jan,Jacko,33,M,421958939924
1746,Michal,Cerveny,37,M,421916966062
1747,Damjan,Kral,15,M,421937705511
1748,Marek,Zavadil,38,M,421919964686
1749,Tomas,Losonsky,34,M,421919470677
1750,Lubomir,Kubof,39,M,421917156775
1751,Vladimir,Hudzik,84,M,421952758441
1752,Michal,Gombalik,73,M,421965229464
1753,Michal,Hornak,12,M,421984160786
1754,Stanislav,Jakube,58,M,421964758800
1755,Tomas,Rybar,60,M,421942049488
1756,Jan,Malina,30,M,421998961607
1757,Frantisek,Melicher,58,M,421924838737
1758,Ladislav,Bakala,76,M,421984756494
1759,Marek,Vrab,21,M,421935148703
1760,Martin,Falat,63,M,421913679932
1761,Chen,Slamcik,4,M,421933545593
1762,Peter,Vyoral,31,M,421992113989
1763,Pavol,Galla,47,M,421959317939
1764,Ivona,Cuvalova,34,F,421963065236
1765,Igor,Huska,86,M,421995873968
1766,Peter,Mihalik,57,M,421997707004
1767,Jozef,Drzik,61,M,421996151001
1768,Lubomir,Zarnay,75,M,421920082431
1769,Peter,Bielik,89,M,421986906102
1770,Livia,Kolesarova,35,F,421916041262
1771,Katarina,Zaborska,40,F,421927160354
1772,Jan,Hlinka,12,M,421917646644
1773,Michal,Gaza,41,M,421967968325
1774,Zdenek,Sedlacko,12,M,421999510188
1775,Pavol,Vrtiel,51,M,421911370543
1776,Vit,Tkac,82,M,421982613531
1777,Katarina,Matiscik,11,M,421983864228
1778,Matej,Pazicky,7,M,421940423225
1779,Jan,Cerniga,85,M,421923021157
1780,Rudolf,Bucik,9,M,421929530049
1781,Michal,Humaj,60,M,421923881611
1782,Ondrej,Haase,17,M,421947931458
1783,Rastislav,Kysel,67,M,421971618900
1784,Jan,Chocholacek,36,M,421910144840
1785,Karol,Vrana,74,M,421937248217
1786,Simona,Chromicikova,64,F,421937589903
1787,Mario,Matejov,71,M,421952720549
1788,Boris,Seliga,42,M,421978200606
1789,Dasa,Cermakova,25,F,421919029396
1790,Peter,Bartos,63,M,421941950734
1791,Ondrej,Bielik,15,M,421998028835
1792,Sona,Moresova,77,F,421980772290
1793,Adriana,Kilianova,8,F,421975700335
1794,Ivo,Cvacho,23,M,421914887513
1795,Peter,Vasek,19,M,421967870524
1796,Jozef,Miseje,31,M,421930931577
1797,Andrej,Harich,34,M,421975733853
1798,Lenka,Gasparovicova,5,F,421964608202
1799,David,Mlynaric,36,M,421913151268
1800,Martin,Palovcik,33,M,421952260097
1801,Zuzana,Kovacova,68,F,421999288189
1802,Miroslav,Skala,51,M,421992679338
1803,Elena,Jambrichova,46,F,421972533246
1804,Martin,Novosad,72,M,421926257557
1805,Barbora,Brezovska,48,F,421957557653
1806,Radoslav,Zapotocky,45,M,421937968894
1807,Viera,Matiaskova,65,F,421984430717
1808,Jozef,Kment,20,M,421969460200
1809,Milan,Turon,62,M,421949009377
1810,Ondrej,David,55,M,421972156708
1811,Andrej,Toman,35,M,421932328788
1812,Stanislav,Kupec,28,M,421914824364
1813,Peter,Arpas,4,M,421910487672
1814,Dusan,Novotny,84,M,421993171665
1815,Robert,Lehotsky,9,M,421917721295
1816,Igor,Ruisl,75,M,421964531146
1817,Miroslava,Sprlakova,6,F,421910646580
1818,Juraj,Sintaj,28,M,421933873236
1819,Pavol,Ziak,73,M,421966055244
1820,Tomas,Krizan,22,M,421921634984
1821,Milan,Marko,30,M,421934277080
1822,Patrik,Horvath,72,M,421984022398
1823,Lubos,Marusiak,63,M,421987699590
1824,Branislav,Trepac,8,M,421973509929
1825,Branislav,Molnar,55,M,421959737393
1826,Jozef,Jasak,55,M,421976772251
1827,Katerina,Dobrovolska,39,F,421939274319
1828,Dusan,Rudinec,72,M,421938284114
1829,Libor,Miklosovic,14,M,421978017485
1830,Martin,Stit,83,M,421954200730
1831,Jozef,Svihla,25,M,421958205337
1832,Zuzana,Haleckova,76,F,421941982982
1833,Ondrej,Mezovsky,55,M,421916739995
1834,Lubomir,Kahan,42,M,421972681126
1835,Juraj,Matejov,77,M,421948791555
1836,Jan,Lexman,19,M,421964787307
1837,Robert,Cibulas,59,M,421926807903
1838,Bohumil,Smutnik,43,M,421987339708
1839,Mikulas,Martinkovic,52,M,421926779379
1840,Jan,Surin,46,M,421961856112
1841,Viera,Bacova,30,F,421936591242
1842,Peter,Alchaaer,17,M,421941863667
1843,Ivan,Obrocnik,67,M,421990036266
1844,Erika,Sabova,26,F,421997701819
1845,Michal,Jevjak,58,M,421951853244
1846,Marek,Poruban,21,M,421990880239
1847,Lubomir,Polcak,62,M,421910181316
1848,Jan,Koblizek,11,M,421958244972
1849,Lenka,Vitkovska,48,F,421946747607
1850,Viliam,Srnka,88,M,421918472735
1851,Michal,Skalny,49,M,421991432305
1852,Martin,Kvasnica,61,M,421936357639
1853,Zuzana,Abu-Rjaiova,74,F,421955132526
1854,Aneta,Kollarova,9,F,421952345018
1855,Peter,Pikora,38,M,421939335418
1856,Juraj,Gancarcik,33,M,421920605924
1857,Slavomir,Linet,17,M,421953487168
1858,Dana,Vargovicova,82,F,421974981645
1859,Andrea,Jakubská,54,M,421939634000
1860,Jan,Jarina,59,M,421951191343
1861,Martin,Regas,39,M,421957960910
1862,Lubomir,Bobok,87,M,421915451588
1863,Bruno,Sirota,6,M,421947907694
1864,Ladislav,Vrlik,27,M,421956703842
1865,Viktor,Sujan,7,M,421951618804
1866,Martin,Nemcek,23,M,421972643855
1867,Andrej,Velacka,43,M,421985896818
1868,Roman,Horvath,60,M,421993646992
1869,Miroslav,Nichta,37,M,421993733261
1870,Peter,Hrcka,58,M,421975675271
1871,Marek,Staffen,31,M,421994961919
1872,Robert,Kristof,33,M,421935899789
1873,Jaroslav,Ziak,41,M,421941336705
1874,Monika,Chamajova,50,F,421932843009
1875,Zuzana,Novakova,44,F,421938839836
1876,Tatiana,Dulovicova,85,F,421948206042
1877,Peter,Less,89,M,421992935073
1878,Patrik,Simoncic,35,M,421915289271
1879,Martin,Malovec,16,M,421967410783
1880,Marek,Doblej,13,M,421952517526
1881,Alexander,Brandalik,54,M,421975991456
1882,Bohdana,Krajnikova,84,F,421937708458
1883,Martin,Krajci,43,M,421918714885
1884,Pavol,Sedlak,85,M,421923616119
1885,Marek,Hanic,89,M,421921128857
1886,Matej,Bizik,60,M,421938232873
1887,Frantisek,Repasky,20,M,421994357544
1888,Alexandra,Zavodska,68,F,421955410972
1889,Michal,Svorc,34,M,421978607367
1890,Juraj,Spacek,42,M,421964516712
1891,Peter,Katuscak,74,M,421949697056
1892,Monika,Rihayova,8,F,421930437967
1893,Hana,Iskerkova,41,F,421958049617
1894,Marek,Kusy,54,M,421932448811
1895,Andrej,Turicik,69,M,421984524630
1896,Tomas,Sventek,33,M,421942294357
1897,Erik,Mochnacky,36,M,421920955876
1898,Jozef,Dzimko,20,M,421982466490
1899,Zuzana,Kozlovska,82,F,421948188698
1900,Andrej,Kovac,6,M,421921563502
1901,Petra,Durdikova,75,F,421983813665
1902,Dusan,Viktorin,4,M,421911845977
1903,Jana,Sklenkova,40,F,421934422600
1904,Ladislav,Hojer,86,M,421983504224
1905,1111,1111,48,M,null
1906,Matej,Mraz,89,M,421999529273
1907,Roman,Muhlberger,56,M,421961342961
1908,Marek,Fedorco,74,M,421941739866
1909,Martin,Tucek,41,M,421977119302
1910,Lubomir,Funtik,50,M,421925856453
1911,Richard,Moncol,43,M,421931354880
1912,Martin,Bobovsky,67,M,421934126253
1913,Stefan,Vajda,77,M,421978412514
1914,Tomas,Varnai,7,M,421917285775
1915,Ivan,Miskerik,54,M,421952305738
1916,Katarina,Jakubisova,38,F,421990133678
1917,Branislav,Hyben,58,M,421934088741
1918,Jozef,Kovac,22,M,421968855139
1919,Lubomir,Lajstrik,5,M,421936747109
1920,Peter,Povazan,38,M,421918117671
1921,George,Stetiar,61,M,421957989749
1922,Eva,Florkova,27,F,421960766553
1923,Juraj,Kurcin,65,M,421982650094
1924,Marian,Novak,74,M,421913951471
1925,Erik,Cenek,22,M,421943959302
1926,Martin,Zavadsky,11,M,421962615034
1927,Viliam,Tvrdy,62,M,421913306882
1928,Katarina,Gocnikova,74,F,421944596182
1929,Michal,Trnka,66,M,421920390930
1930,Peter,Pankovics,37,M,421921073094
1931,Lukas,Hlavaty,87,M,421969206494
1932,Janka,Hanusova,75,F,421993204589
1933,Lukas,Babinec,36,M,421922175747
1934,Robert,Neupauer,52,M,421972033055
1935,Lukas,Hrabik,9,M,421975307466
1936,Martin,Slepak,13,M,421937912614
1937,Stanislav,Priesol,84,M,421966025867
1938,Ladislav,Bires,9,M,421955493704
1939,Lukas,Rajnoha,70,M,421928675651
1940,Matej,Gazda,40,M,421978844671
1941,Eva,Sobonova,20,F,421938396731
1942,Alojz,Kvet,59,M,421919582809
1943,Tomas,Slacik,45,M,421988208174
1944,Michal,Makva,21,M,421979142591
1945,Daniel,Fodor,45,M,421932905228
1946,Martin,Bednarik,39,M,421950105921
1947,Martin,Klotton,43,M,421918406122
1948,Anna,Gomolova,9,F,421960824282
1949,Peter,Achberger,73,M,421966107830
1950,Tomas,Florek,71,M,421970027065
1951,Milan,Kocifaj,67,M,421976707238
1952,Katarina,Klimcikova,8,F,421992380103
1953,Lukas,Taborsky,44,M,421958024361
1954,Erik,Pozor,57,M,421969921244
1955,Katarina,Kossova,77,F,421912140047
1956,Filip,Palcek,8,M,421979437506
1957,Jan,Kapusta,12,M,421972836599
1958,Robert,Malina,13,M,421966811883
1959,Jan,Kuruc,70,M,421984985591
1960,Ondrej,Simko,25,M,421946787872
1961,Martin,Vojcak,36,M,421990066581
1962,Tomas,Uhliar,54,M,421967711555
1963,Slavomir,Sykora,60,M,421972531323
1964,Jozef,Tatar,74,M,421965860979
1965,Vlasta,Cihanova,12,F,421936951199
1966,Pavla,Palkova,48,F,421997522543
1967,Jaroslav,Pancuha,76,M,421924277630
1968,Roman,Konde,71,M,421948641736
1969,Mario,Grznarik,13,M,421985969199
1970,Miroslav,Sekac,35,M,421982643936
1971,Mario,Cervenansky,75,M,421918080278
1972,Katarina,Halimovicova,75,F,421975530501
1973,Jan,Gasso,78,M,421987764055
1974,Lenka,Zidekova,46,F,421943175895
1975,Peter,Cegledy,55,M,421979362056
1976,Michal,Mosko,17,M,421967714684
1977,Ryszard,Bella,62,M,421916221782
1978,Alena,Bencurova,18,F,421951171268
1979,Katarina,Kubalova,80,F,421964226972
1980,Kristina,Ftorkova,6,F,421992405466
1981,Zuzana,Schottova,79,F,421911922126
1982,Jozef,Zuffa,40,M,421917748745
1983,Tomas,Remis,79,M,421947815437
1984,Martin,Chovanec,21,M,421918860568
1985,Michal,Papan,5,M,421976190012
1986,Lubica,Galuszkova,75,F,421931407888
1987,Miroslav,Ivor,79,M,421933544219
1988,Igor,Arendas,45,M,421949276347
1989,Katarina,Bullova,61,F,421981891280
1990,Marek,Kasparek,76,M,421941088249
1991,Tomas,Koskar,34,M,421990775457
1992,Miroslava,Maresova,31,F,421955159628
1993,Daniel,Riho,60,M,421925652279
1994,Filip,Hnat,40,M,421968814104
1995,Martin,Novotny,25,M,421982418816
1996,Vladimir,Duk,29,M,421919750233
1997,Rastislav,Gogora,18,M,421976730521
1998,Marian,Misurda,31,M,421919904139
1999,Peter,Docarova,88,M,421973301450
2000,Peter,Melis,54,M,421947127605
2001,Stanislav,Petras,70,M,421931126847
2002,Lubos,Slabej,28,M,421977344806
2003,Viliam,Sevciv,80,M,421937649475
2004,Matej,Stekla,61,M,421967433693
2005,Roman,Spendlik,28,M,421931575979
2006,Daniel,Hrobak,33,M,421927234646
2007,Michal,Cermak,22,M,421912860117
2008,Katarina,Kuljovska,17,F,421958973049
2009,Milada,Zvarikova,72,F,421987123198
2010,Martin,Kovac,67,M,421946592383
2011,Peter,Fabik,10,M,421998865905
2012,Anna,Hostakova,87,F,421956910940
2013,Diana,Zvadova,49,F,421971450571
2014,Miroslav,Dosa,60,M,421967921701
2015,Viera,Valentikova,42,F,421965409112
2016,Juraj,Viglasky,37,M,421984729298
2017,Eduard,Hajda,39,M,421926514942
2018,Alexander,Stasko,49,M,421938314174
2019,Martin,Svorc,29,M,421984355884
2020,Igor,Ligocky,70,M,421975103591
2021,Adriana,Strissova,35,F,421926059348
2022,Jaroslav,Pitak,21,M,421912887779
2023,Jana,Megova,12,F,421944705517
2024,Peter,Wirth,69,M,421945082027
2025,Michal,Skula,71,M,421981152226
2026,Marek,Tucek,10,M,421932725045
2027,Tomas,Hurtik,15,M,421926475805
2028,Marek,Okal,6,M,421942855607
2029,Michal,Zvolsky,74,M,421940128076
2030,Boris,Kemenik,54,M,421977841524
2031,Jan,Gasparik,68,M,421997333923
2032,Marek,Vnuk,43,M,421947605117
2033,Rastislav,Sugar,43,M,421910204977
2034,Rastislav,Simlik,70,M,421958831456
2035,Ondrej,Vysny,63,M,421910351389
2036,Peter,Murin,17,M,421956806631
2037,Stanislav,Jenej,69,M,421988774233
2038,Martin,Sal,12,M,421940853793
2039,Vladimir,Lesay,34,M,421950258770
2040,Jan,Krausko,73,M,421997084759
2041,Tomas,Kobella,53,M,421984498817
2042,Monika,Strapakova,86,F,421962753694
2043,Dusan,Bucany,43,M,421916910374
2044,Martin,Janik,21,M,421934329569
2045,Jozef,Lobotka,47,M,421962534321
2046,Iveta,Baranova,73,F,421969186996
2047,Daniela,Pistlova,64,F,421920727736
2048,Danka,Vorelova,9,F,421940174281
2049,Ludovit,Milistenfer,85,M,421923035993
2050,Tibor,Fulek,50,M,421943359551
2051,Peter,Virdzek,10,M,421970663962
2052,Dusan,Snobel,49,M,421929912899
2053,Marek,Vaclavik,49,M,421917900592
2054,Richard,Koren,11,M,421912941221
2055,Milan,Srnec,34,M,421985630624
2056,Peter,Mesina,51,M,421930756193
2057,Jiri,Mitro,34,M,421921796911
2058,Peter,Kubalik,5,M,421966585896
2059,Vladimir,Mucha,64,M,421972688779
2060,Slavomir,Janosik,12,M,421942519896
2061,Pavol,Strecky,83,M,421993174805
2062,Eva,Neupauerova,87,F,421962272832
2063,Miroslav,Beno,56,M,421967976883
2064,Jozef,Fuchs,26,M,421952367444
2065,Milan,Dobrotka,48,M,421912905058
2066,Peter,Vyboh,70,M,421962981876
2067,Ales,Hamsik,14,M,421916666891
2068,Branislav,Smolka,29,M,421992906200
2069,Frantisek,Reinhardt,68,M,421935970694
2070,Tomas,Bella,73,M,421930974954
2071,Miroslav,Kroupa,21,M,421936629739
2072,Andrej,Olejnik,88,M,421971603450
2073,Zoltan,Polko,45,M,421991109294
2074,Lukas,Berthier,69,M,421923028038
